client_id,client_name,gender,birth_date,client_type,cellphone,email,JOB_TITLE,JOB_INDUSTRY_CATEGORY,WEALTH_SEGMENT,DECEASED_INDICATOR,OWNS_CAR,TENURE,ADDRESS,POSTCODE,STATE,COUNTRY,
713,Suzy Bussens,Female,4/29/1973,company,0061113359889,suzy_bussens@gmail.com,Structural Analysis Engineer,n/a,Affluent Customer,FALSE,TRUE,18,96081 Lakewood Hill,4650,QLD,Australia,
714,Emeline Vezey,Female,8/7/1953,company,0061843364746,emeline_vezey@gmail.com,Nurse,Retail,Mass Customer,FALSE,FALSE,17,6634 Old Gate Parkway,4304,QLD,Australia,
715,Cissiee Baylis,Female,7/22/1951,company,0049913369603,cissiee_baylis@gmail.com,Nurse,Financial Services,High Net Worth,FALSE,FALSE,12,72 Lukken Crossing,2016,NSW,Australia,
716,Roldan Raybould,Male,11/18/1975,company,0035198337446,roldan_raybould@gmail.com,Project Manager,Telecommunications,Mass Customer,FALSE,TRUE,10,6 Meadow Ridge Pass,2470,NSW,Australia,
717,Barth Weare,Male,8/22/1946,company,0064113379317,barth_weare@gmail.com,Senior Sales Associate,n/a,Affluent Customer,FALSE,TRUE,4,290 Menomonie Circle,3782,VIC,Australia,
718,Alta Pithcock,Female,11/18/1999,individual,0065843384174,alta_pithcock@gmail.com,Assistant Manager,Health,Mass Customer,FALSE,TRUE,9,6 Sutherland Parkway,4879,QLD,Australia,
719,Marc Keunemann,Male,9/4/1972,company,0066913389031,marc_keunemann@gmail.com,Environmental Specialist,Health,Affluent Customer,FALSE,TRUE,9,1 Oriole Crossing,3184,VIC,Australia,
720,Bertine Smalles,Female,12/10/1983,individual,0034983393888,bertine_smalles@gmail.com,Actuary,Financial Services,Mass Customer,FALSE,TRUE,7,51837 Canary Center,2114,NSW,Australia,
721,Wilbert O'Loughnan,Male,5/18/1983,individual,0061113398745,wilbert_o'loughnan@gmail.com,Mechanical Systems Engineer,Manufacturing,Mass Customer,FALSE,FALSE,5,43030 Carberry Way,2560,NSW,Australia,
722,Seymour Fellibrand,Male,10/11/1971,company,0061843403602,seymour_fellibrand@gmail.com,VP Marketing,n/a,Mass Customer,FALSE,TRUE,5,0 Bay Drive,2750,NSW,Australia,
723,Miran Runchman,Female,7/9/1975,company,0049913408459,miran_runchman@gmail.com,Web Designer I,Manufacturing,Mass Customer,FALSE,FALSE,17,6 Anzinger Pass,3030,VIC,Australia,
724,Dorotea Fenwick,Female,10/12/1950,company,0035198341331,dorotea_fenwick@gmail.com,Marketing Assistant,IT,Affluent Customer,FALSE,TRUE,21,19453 Ramsey Point,3067,VIC,Australia,
725,Jenny Massy,Female,10/16/1963,company,0064113418173,jenny_massy@gmail.com,Recruiting Manager,n/a,Mass Customer,FALSE,TRUE,10,1861 Chive Court,2199,NSW,Australia,
726,Hyman Petrolli,Male,9/9/1965,company,0065843423030,hyman_petrolli@gmail.com,Business Systems Development Analyst,n/a,Mass Customer,FALSE,FALSE,16,9 Westerfield Point,3437,VIC,Australia,
727,Beatrix McGivena,Female,10/18/1966,individual,0066913427887,beatrix_mcgivena@gmail.com,Developer IV,n/a,High Net Worth,FALSE,TRUE,9,3 Redwing Center,2209,NSW,Australia,
728,Nalani Hallad,Female,11/30/1999,company,0034983432744,nalani_hallad@gmail.com,Analog Circuit Design manager,Property,Mass Customer,FALSE,TRUE,10,189 Bayside Court,2480,NSW,Australia,
729,Inglebert Butland,Male,1/30/1966,company,0061113437601,inglebert_butland@gmail.com,Internal Auditor,Health,Affluent Customer,FALSE,TRUE,12,174 Farwell Point,2121,NSW,Australia,
730,Brendis Pineaux,Male,1/15/1978,individual,0061843442458,brendis_pineaux@gmail.com,Research Nurse,Health,Affluent Customer,FALSE,TRUE,16,356 Pennsylvania Point,2128,NSW,Australia,
731,Jaimie Lancastle,Male,10/23/1972,individual,0049913447315,jaimie_lancastle@gmail.com,Environmental Tech,IT,Mass Customer,FALSE,TRUE,11,62 Dryden Junction,2042,NSW,Australia,
732,Glendon Malham,Male,8/21/1965,company,0035198345217,glendon_malham@gmail.com,Programmer Analyst I,Manufacturing,Mass Customer,FALSE,TRUE,5,25 Westerfield Road,4165,QLD,Australia,
733,Morganica Bentke,Female,1/3/1977,company,0064113457029,morganica_bentke@gmail.com,Assistant Manager,n/a,Mass Customer,FALSE,TRUE,9,64 Armistice Point,4217,QLD,Australia,
734,Calida Schaben,Female,3/6/1969,company,0065843461886,calida_schaben@gmail.com,Junior Executive,Financial Services,Mass Customer,FALSE,FALSE,15,74 Everett Court,4408,QLD,Australia,
735,Hallsy Voysey,Male,3/11/1970,company,0066913466743,hallsy_voysey@gmail.com,Chemical Engineer,Manufacturing,Mass Customer,FALSE,TRUE,5,38 Nobel Lane,2147,NSW,Australia,
736,Lanny Currall,Male,10/23/1997,company,0034983471600,lanny_currall@gmail.com,Structural Engineer,n/a,Mass Customer,FALSE,TRUE,9,6936 Homewood Avenue,4000,QLD,Australia,
737,Son Varney,Male,11/2/1993,individual,0061113476457,son_varney@gmail.com,Research Nurse,Health,Mass Customer,FALSE,TRUE,6,8 Crowley Center,4212,QLD,Australia,
738,Bartram Caltun,Male,9/15/1956,company,0061843481315,bartram_caltun@gmail.com,Senior Developer,n/a,High Net Worth,FALSE,TRUE,17,44 Ronald Regan Parkway,4352,QLD,Australia,
739,Halette Borsi,Female,12/10/1961,individual,0049913486172,halette_borsi@gmail.com,Civil Engineer,Manufacturing,High Net Worth,FALSE,FALSE,16,174 Lotheville Crossing,2093,NSW,Australia,
740,Killie Densie,Male,3/28/1997,individual,0035198349102,killie_densie@gmail.com,Accountant IV,IT,Affluent Customer,FALSE,TRUE,19,8 Bluejay Road,4301,QLD,Australia,
741,Mandi Adamsson,Female,4/7/1992,company,0064113495886,mandi_adamsson@gmail.com,,Telecommunications,High Net Worth,FALSE,FALSE,9,4286 Rowland Circle,4165,QLD,Australia,
742,Kylila Basezzi,Female,6/11/1945,company,0065843500743,kylila_basezzi@gmail.com,Financial Analyst,Financial Services,Mass Customer,FALSE,TRUE,11,44 Thompson Center,2134,NSW,Australia,
743,Yardley Matten,Male,3/6/1991,company,0066913505600,yardley_matten@gmail.com,Junior Executive,Financial Services,Mass Customer,FALSE,TRUE,10,70360 Onsgard Plaza,3977,VIC,Australia,
744,Shepperd Leonards,Male,4/14/1981,company,0034983510457,shepperd_leonards@gmail.com,Database Administrator IV,Property,Affluent Customer,FALSE,TRUE,17,53870 Jay Pass,4575,QLD,Australia,
745,Hamel Curzey,Male,4/4/1990,company,0061113515314,hamel_curzey@gmail.com,Professor,Entertainment,Mass Customer,FALSE,FALSE,11,417 Killdeer Alley,2650,NSW,Australia,
746,Fancie Woofendell,Female,9/17/1966,individual,0061843520171,fancie_woofendell@gmail.com,Software Consultant,Retail,Affluent Customer,FALSE,FALSE,8,28 Prentice Trail,2155,NSW,Australia,
747,Zebulen Emtage,Male,9/1/1963,company,0049913525028,zebulen_emtage@gmail.com,Physical Therapy Assistant,Financial Services,Mass Customer,FALSE,FALSE,7,216 Bultman Park,4305,QLD,Australia,
748,Micheil Fleote,Male,9/20/1975,individual,0035198352988,micheil_fleote@gmail.com,Librarian,Entertainment,Mass Customer,FALSE,TRUE,5,435 Mitchell Street,4115,QLD,Australia,
749,Cecily Faircley,Female,6/12/1947,individual,0064113534742,cecily_faircley@gmail.com,VP Marketing,Financial Services,Mass Customer,FALSE,TRUE,21,15621 Twin Pines Crossing,4130,QLD,Australia,
750,Glory Chilcott,Female,9/9/1939,company,0065843539599,glory_chilcott@gmail.com,Web Designer IV,Retail,Affluent Customer,FALSE,FALSE,11,03 Bellgrove Avenue,2066,NSW,Australia,
751,Sinclair Wark,Male,2/21/1974,company,0066913544456,sinclair_wark@gmail.com,Senior Sales Associate,Retail,Mass Customer,FALSE,TRUE,20,89100 Rusk Crossing,3338,VIC,Australia,
752,Tomaso Horsley,Male,4/16/2001,company,0034983549313,tomaso_horsley@gmail.com,Nurse,IT,High Net Worth,FALSE,TRUE,14,82 Gina Junction,3806,VIC,Australia,
753,Gilli Christophers,Female,3/2/1948,company,0061113554170,gilli_christophers@gmail.com,,Financial Services,Mass Customer,FALSE,TRUE,15,077 Dennis Lane,3030,VIC,Australia,
754,Errick Burgin,Male,8/19/1998,company,0061843559027,errick_burgin@gmail.com,Social Worker,Health,Mass Customer,FALSE,FALSE,16,42280 Namekagon Crossing,2140,NSW,Australia,
755,Damian Renard,Male,7/19/1976,individual,0049913563884,damian_renard@gmail.com,Quality Control Specialist,n/a,Mass Customer,FALSE,FALSE,12,1 Fordem Way,3844,VIC,Australia,
756,Agnola Batterson,Female,1/3/1980,company,0035198356874,agnola_batterson@gmail.com,Food Chemist,Health,Affluent Customer,FALSE,FALSE,10,780 Bonner Pass,4034,QLD,Australia,
757,Riki Wandtke,Female,5/12/1962,company,0064113573598,riki_wandtke@gmail.com,Senior Sales Associate,Financial Services,Affluent Customer,FALSE,TRUE,6,77916 Moland Park,3174,VIC,Australia,
758,Mikol Eck,Male,7/25/1975,individual,0065843578455,mikol_eck@gmail.com,Senior Quality Engineer,Financial Services,Mass Customer,FALSE,TRUE,6,00 Southridge Avenue,2036,NSW,Australia,
759,Phyllis Wibberley,Female,1/10/1971,individual,0066913583312,phyllis_wibberley@gmail.com,Health Coach III,Health,High Net Worth,FALSE,FALSE,17,7870 Stuart Crossing,2090,NSW,Australia,
760,Burt Vasechkin,Male,4/15/1950,company,0034983588169,burt_vasechkin@gmail.com,,Health,High Net Worth,FALSE,FALSE,17,4 Vera Pass,2640,NSW,Australia,
761,Adriana Saundercock,U,,company,0061113593026,adriana_saundercock@gmail.com,Teacher,Retail,Affluent Customer,FALSE,FALSE,21,7234 Sycamore Pass,4178,QLD,Australia,
762,Trudie Phinnessy,Female,7/4/1960,company,0061843597883,trudie_phinnessy@gmail.com,Nurse Practicioner,Property,Mass Customer,FALSE,FALSE,7,98454 Dapin Park,4556,QLD,Australia,
763,Frederigo Cribbott,Male,3/15/1965,company,0049913602741,frederigo_cribbott@gmail.com,Software Consultant,Argiculture,Affluent Customer,FALSE,FALSE,16,4 Talmadge Road,4701,QLD,Australia,
764,Glenda Eliet,Female,6/17/1974,company,0035198360759,glenda_eliet@gmail.com,Junior Executive,Financial Services,Affluent Customer,FALSE,FALSE,8,47 Susan Park,2025,NSW,Australia,
765,,Male,6/4/1969,individual,0064113612455,,,Entertainment,Affluent Customer,FALSE,TRUE,15,7 Ramsey Trail,3172,VIC,Australia,
766,Cal Van den Velde,Male,3/18/1996,company,0065843617312,cal_van den velde@gmail.com,Research Assistant IV,Manufacturing,High Net Worth,FALSE,TRUE,11,6026 Mallory Drive,4561,QLD,Australia,
767,Stephani Sidsaff,Female,9/29/1973,individual,0066913622169,stephani_sidsaff@gmail.com,Clinical Specialist,Health,Affluent Customer,FALSE,FALSE,8,1 Eliot Plaza,2323,NSW,Australia,
768,Meade Bampton,Male,4/25/1982,individual,0034983627026,meade_bampton@gmail.com,VP Product Management,Manufacturing,Affluent Customer,FALSE,TRUE,6,66 Hoffman Court,2232,NSW,Australia,
769,Flore Cashen,Female,6/21/1978,company,0061113631883,flore_cashen@gmail.com,VP Sales,Retail,Mass Customer,FALSE,TRUE,9,7 Sycamore Terrace,2232,NSW,Australia,
770,Leighton Firbanks,Male,12/22/1973,company,0061843636740,leighton_firbanks@gmail.com,,n/a,High Net Worth,FALSE,TRUE,13,31281 Meadow Valley Way,4500,QLD,Australia,
771,Petr Westman,Male,11/2/1987,company,0049913641597,petr_westman@gmail.com,Librarian,Entertainment,Mass Customer,FALSE,FALSE,22,28 Parkside Park,3046,VIC,Australia,
772,Yorgos Dewhurst,Male,9/9/1950,company,0035198364645,yorgos_dewhurst@gmail.com,Chief Design Engineer,Health,Affluent Customer,FALSE,FALSE,4,2782 Northridge Street,2420,NSW,Australia,
773,Simmonds Bapty,Male,1/4/2002,company,0064113651311,simmonds_bapty@gmail.com,Project Manager,Manufacturing,High Net Worth,FALSE,TRUE,9,3662 Beilfuss Lane,2170,NSW,Australia,
774,Hagen MacCarter,Male,2/8/1983,individual,0065843656168,hagen_maccarter@gmail.com,Assistant Professor,Retail,Mass Customer,FALSE,TRUE,4,56334 Vera Crossing,3013,VIC,Australia,
775,Cazzie Stanwix,Male,10/1/1960,company,0066913661025,cazzie_stanwix@gmail.com,VP Accounting,Financial Services,High Net Worth,FALSE,FALSE,10,79 Sheridan Point,2231,NSW,Australia,
776,Geoff Gwillym,Male,2/22/1999,individual,0034983665882,geoff_gwillym@gmail.com,Paralegal,Financial Services,Affluent Customer,FALSE,FALSE,5,95960 Warner Parkway,3842,VIC,Australia,
777,,Female,4/6/1990,individual,0061113670739,,Budget/Accounting Analyst III,Retail,Mass Customer,FALSE,TRUE,14,04769 Dahle Plaza,3170,VIC,Australia,
778,Deirdre Sturgeon,Female,12/22/1965,company,0061843675596,deirdre_sturgeon@gmail.com,Librarian,Entertainment,Affluent Customer,FALSE,FALSE,18,5731 Bunker Hill Lane,2046,NSW,Australia,
779,Andrea Pendle,Female,8/5/1938,company,0049913680453,andrea_pendle@gmail.com,,Manufacturing,Mass Customer,FALSE,TRUE,6,89244 Macpherson Trail,2528,NSW,Australia,
780,Juliann Siemantel,Female,12/15/1947,company,0035198368531,juliann_siemantel@gmail.com,Budget/Accounting Analyst III,n/a,Mass Customer,FALSE,TRUE,6,922 Utah Avenue,3204,VIC,Australia,
781,Janaye Eade,Female,12/13/1984,company,0064113690167,janaye_eade@gmail.com,Food Chemist,Health,Mass Customer,FALSE,FALSE,10,25044 Bay Avenue,2042,NSW,Australia,
782,Dylan Stranio,Male,4/2/1953,company,0065843695024,dylan_stranio@gmail.com,Software Test Engineer I,Financial Services,Affluent Customer,FALSE,TRUE,10,315 Hudson Road,4818,QLD,Australia,
783,Mel Rochford,Female,7/23/1989,individual,0066913699881,mel_rochford@gmail.com,Nurse Practicioner,Manufacturing,High Net Worth,FALSE,FALSE,8,6112 Mariners Cove Park,3147,VIC,Australia,
784,Elvin Trayhorn,Male,6/2/1993,company,0034983704738,elvin_trayhorn@gmail.com,Dental Hygienist,Health,Mass Customer,FALSE,FALSE,12,176 Fallview Plaza,2019,NSW,Australia,
785,Dmitri Viant,U,,company,0061113709595,dmitri_viant@gmail.com,Analyst Programmer,Manufacturing,Affluent Customer,FALSE,FALSE,9,544 Pawling Road,2230,NSW,Australia,
786,Sonni Milligan,Female,3/5/1988,individual,0061843714452,sonni_milligan@gmail.com,Operator,Health,High Net Worth,FALSE,FALSE,6,11 Brickson Park Alley,2166,NSW,Australia,
787,Kellina Haygreen,Female,1/19/1966,individual,0049913719309,kellina_haygreen@gmail.com,Research Nurse,Health,High Net Worth,FALSE,TRUE,11,77 Paget Park,3147,VIC,Australia,
788,Yuma Dennick,Male,11/10/1972,company,0035198372416,yuma_dennick@gmail.com,Marketing Assistant,IT,High Net Worth,FALSE,FALSE,7,598 Memorial Place,2082,NSW,Australia,
789,,Female,4/5/1996,company,0064113729024,,Financial Advisor,Financial Services,Affluent Customer,FALSE,FALSE,9,6227 Quincy Terrace,4740,QLD,Australia,
790,Therese Brotherhood,Female,7/28/1981,company,0065843733881,therese_brotherhood@gmail.com,Geological Engineer,Manufacturing,Mass Customer,FALSE,TRUE,9,31351 Sunbrook Place,2234,NSW,Australia,
791,Pansie Beccero,Female,7/7/1964,company,0066913738738,pansie_beccero@gmail.com,Registered Nurse,Health,Affluent Customer,FALSE,TRUE,11,80 Schiller Center,2292,NSW,Australia,
792,Reinaldos Simmig,Male,1/15/1955,company,0034983743595,reinaldos_simmig@gmail.com,Associate Professor,Property,Mass Customer,FALSE,FALSE,7,1217 Melody Alley,3109,VIC,Australia,
793,Calhoun Mussington,Male,10/13/1992,individual,0061113748452,calhoun_mussington@gmail.com,Librarian,Entertainment,High Net Worth,FALSE,FALSE,18,46 Westerfield Place,2195,NSW,Australia,
794,Winn Wells,Male,4/12/1994,company,0061843753309,winn_wells@gmail.com,Developer I,Health,Mass Customer,FALSE,FALSE,9,75024 Ronald Regan Hill,2135,NSW,Australia,
795,Rafi Brettelle,Male,8/12/1956,individual,0049913758166,rafi_brettelle@gmail.com,Clinical Specialist,Health,Affluent Customer,FALSE,FALSE,13,15 Fisk Road,2099,NSW,Australia,
796,,Female,9/4/1957,individual,0035198376302,,Nurse,Manufacturing,Mass Customer,FALSE,FALSE,10,96 Hermina Place,4350,QLD,Australia,
797,Verne Loalday,Male,3/20/1982,company,0064113767880,verne_loalday@gmail.com,Biostatistician IV,Financial Services,Mass Customer,FALSE,TRUE,13,99376 Namekagon Street,3101,VIC,Australia,
798,Eleonora Wiszniewski,Female,4/23/1980,company,0065843772737,eleonora_wiszniewski@gmail.com,General Manager,Health,Mass Customer,FALSE,FALSE,12,276 Derek Circle,2759,NSW,Australia,
799,Fayre Brannigan,Female,10/13/1992,company,0066913777594,fayre_brannigan@gmail.com,Environmental Tech,Manufacturing,Affluent Customer,FALSE,FALSE,13,56766 Mariners Cove Place,2256,NSW,Australia,
800,Eachelle Noirel,Female,1/26/1974,company,0034983782451,eachelle_noirel@gmail.com,Chemical Engineer,Manufacturing,Affluent Customer,FALSE,FALSE,22,13 Montana Place,2232,NSW,Australia,
801,Carl Troyes,Male,3/12/1973,company,0061113787308,carl_troyes@gmail.com,,Manufacturing,High Net Worth,FALSE,FALSE,17,1969 Melody Lane,2170,NSW,Australia,
802,Cordie Brankley,Female,9/21/1954,individual,0061843792165,cordie_brankley@gmail.com,Account Executive,Health,Mass Customer,FALSE,TRUE,14,02463 Portage Center,2107,NSW,Australia,
803,Jackie Pays,Male,11/9/1955,company,0049913797022,jackie_pays@gmail.com,Health Coach I,Health,Mass Customer,FALSE,FALSE,11,383 Graceland Avenue,2010,NSW,Australia,
804,Carroll Schlagman,Female,8/25/1951,individual,0035198380187,carroll_schlagman@gmail.com,Marketing Manager,Manufacturing,Mass Customer,FALSE,FALSE,21,005 Kensington Street,4165,QLD,Australia,
805,Frans Idale,Male,10/3/1969,individual,0064113806736,frans_idale@gmail.com,Project Manager,n/a,Mass Customer,FALSE,TRUE,11,1 Alpine Crossing,2536,NSW,Australia,
806,Amara Clow,Female,11/17/1966,company,0065843811593,amara_clow@gmail.com,Software Test Engineer I,Manufacturing,High Net Worth,FALSE,FALSE,20,2 Namekagon Trail,3981,VIC,Australia,
807,Anthony Morison,Male,6/8/1938,company,0066913816450,anthony_morison@gmail.com,Junior Executive,Financial Services,Affluent Customer,FALSE,FALSE,16,6771 Pleasure Terrace,4557,QLD,Australia,
808,Cherye Stanfield,Female,7/5/1981,company,0034983821307,cherye_stanfield@gmail.com,Programmer III,Financial Services,High Net Worth,FALSE,FALSE,21,2632 Del Mar Point,2226,NSW,Australia,
809,Ansell Tolhurst,Male,8/11/1949,company,0061113826164,ansell_tolhurst@gmail.com,Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,8,7021 5th Alley,2770,NSW,Australia,
810,Erminie Rabidge,Female,3/9/1982,company,0061843831021,erminie_rabidge@gmail.com,,Financial Services,Affluent Customer,FALSE,FALSE,15,602 Clove Center,3046,VIC,Australia,
811,Rosene Beckey,Female,5/21/1974,individual,0049913835878,rosene_beckey@gmail.com,Safety Technician IV,Financial Services,Affluent Customer,FALSE,TRUE,9,04153 Johnson Point,2193,NSW,Australia,
812,Darlleen Shalcras,Female,9/14/1980,company,0035198384073,darlleen_shalcras@gmail.com,Chemical Engineer,Manufacturing,Mass Customer,FALSE,FALSE,20,9 Spohn Way,4127,QLD,Australia,
813,Bryon Goundry,Male,2/5/1951,company,0064113845593,bryon_goundry@gmail.com,Nuclear Power Engineer,Manufacturing,Affluent Customer,FALSE,TRUE,9,6030 Becker Plaza,2261,NSW,Australia,
814,Sherwin Minocchi,Male,7/13/1947,individual,0065843850450,sherwin_minocchi@gmail.com,,Financial Services,High Net Worth,FALSE,TRUE,15,4 Mallory Pass,3690,VIC,Australia,
815,Luci Dyter,Female,5/30/1952,individual,0066913855307,luci_dyter@gmail.com,Help Desk Operator,n/a,High Net Worth,FALSE,FALSE,22,64037 Swallow Crossing,4170,QLD,Australia,
816,Sloan Pudney,Male,11/10/1964,company,0034983860164,sloan_pudney@gmail.com,Software Consultant,n/a,Affluent Customer,FALSE,FALSE,3,4594 Jackson Hill,2146,NSW,Australia,
817,Otes Elegood,Male,11/25/1940,company,0061113865021,otes_elegood@gmail.com,Dental Hygienist,Health,Mass Customer,FALSE,FALSE,5,4 Anzinger Street,4556,QLD,Australia,
818,Davie Blay,Male,12/19/1985,company,0061843869878,davie_blay@gmail.com,Computer Systems Analyst III,Health,Mass Customer,FALSE,TRUE,17,33 Pond Point,2291,NSW,Australia,
819,Dorolice Osmon,Female,1/15/1961,company,0049913874735,dorolice_osmon@gmail.com,Budget/Accounting Analyst I,Financial Services,Affluent Customer,FALSE,FALSE,17,1 Roth Plaza,3121,VIC,Australia,
820,Meade McReedy,Female,11/23/1968,company,0035198387959,meade_mcreedy@gmail.com,GIS Technical Architect,Financial Services,Affluent Customer,FALSE,FALSE,14,0593 Stoughton Center,3073,VIC,Australia,
821,Rikki Chaffey,Male,6/11/1945,individual,0064113884449,rikki_chaffey@gmail.com,Marketing Assistant,Manufacturing,High Net Worth,FALSE,FALSE,12,8042 Cherokee Court,3163,VIC,Australia,
822,Adria Van den Velde,Female,7/10/1978,company,0065843889306,adria_van den velde@gmail.com,Budget/Accounting Analyst III,Manufacturing,Affluent Customer,FALSE,FALSE,17,5864 Mcbride Trail,3174,VIC,Australia,
823,,Male,2/6/1991,individual,0066913894163,,Budget/Accounting Analyst III,n/a,Mass Customer,FALSE,TRUE,14,180 Lakewood Park,2194,NSW,Australia,
824,Maddalena Hencke,Female,12/9/1952,individual,0034983899020,maddalena_hencke@gmail.com,Account Representative III,Argiculture,Mass Customer,FALSE,FALSE,16,6 Union Center,4280,QLD,Australia,
825,Rand Winchcum,Male,4/10/2000,company,0061113903877,rand_winchcum@gmail.com,Sales Associate,Financial Services,Mass Customer,FALSE,TRUE,7,41153 Pond Park,2251,NSW,Australia,
826,Rowen Sollas,Male,4/23/1960,company,0061843908734,rowen_sollas@gmail.com,Senior Financial Analyst,Financial Services,Mass Customer,FALSE,FALSE,9,6233 Fulton Point,3337,VIC,Australia,
827,Boothe Hayselden,Male,5/18/1940,company,0049913913591,boothe_hayselden@gmail.com,Marketing Manager,n/a,Mass Customer,FALSE,FALSE,4,05123 Bobwhite Plaza,2528,NSW,Australia,
828,Noak Sleany,Male,5/4/1965,company,0035198391844,noak_sleany@gmail.com,Automation Specialist II,n/a,High Net Worth,FALSE,FALSE,9,3413 Schmedeman Court,4122,QLD,Australia,
829,Callean Wass,Male,12/15/1988,company,0064113923305,callean_wass@gmail.com,Registered Nurse,Health,High Net Worth,FALSE,TRUE,15,4189 Laurel Center,2620,NSW,Australia,
830,Keelby Sudlow,Male,9/1/1988,individual,0065843928162,keelby_sudlow@gmail.com,Cost Accountant,Financial Services,Mass Customer,FALSE,TRUE,5,76 Melody Avenue,2092,NSW,Australia,
831,Rodrique Vernon,Male,8/6/1978,company,0066913933019,rodrique_vernon@gmail.com,Registered Nurse,Health,Affluent Customer,FALSE,FALSE,12,1 Mcguire Lane,3356,VIC,Australia,
832,Brod Attrey,Male,11/5/1966,individual,0034983937876,brod_attrey@gmail.com,Staff Accountant III,Property,High Net Worth,FALSE,TRUE,4,8734 Fulton Hill,2156,NSW,Australia,
833,Manny Mandy,Male,1/28/1977,individual,0061113942733,manny_mandy@gmail.com,,IT,Mass Customer,FALSE,TRUE,10,660 Hallows Place,2026,NSW,Australia,
834,Becky Lassen,Female,5/11/1973,company,0061843947590,becky_lassen@gmail.com,Nuclear Power Engineer,Manufacturing,High Net Worth,FALSE,FALSE,11,43 Pond Junction,3216,VIC,Australia,
835,Tessa Heakey,Female,5/31/1971,company,0049913952447,tessa_heakey@gmail.com,Media Manager II,Financial Services,Mass Customer,FALSE,FALSE,15,6195 Bellgrove Lane,4211,QLD,Australia,
836,Herbert Henryson,Male,10/10/1995,company,0035198395730,herbert_henryson@gmail.com,General Manager,IT,Mass Customer,FALSE,FALSE,13,768 Southridge Drive,2112,NSW,Australia,
837,Cristie Bence,Female,4/17/2000,company,0064113962161,cristie_bence@gmail.com,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,FALSE,TRUE,7,63386 Talisman Hill,4556,QLD,Australia,
838,Renate Whyte,Female,12/8/1963,company,0065843967019,renate_whyte@gmail.com,Quality Engineer,n/a,Mass Customer,FALSE,TRUE,13,30738 Muir Avenue,3105,VIC,Australia,
839,Toma Woolforde,Female,3/9/1992,individual,0066913971876,toma_woolforde@gmail.com,Analyst Programmer,n/a,Mass Customer,FALSE,FALSE,7,3259 Eagan Parkway,2066,NSW,Australia,
840,Dorie Dunleavy,Female,5/5/1962,company,0034983976733,dorie_dunleavy@gmail.com,Human Resources Manager,n/a,Mass Customer,FALSE,FALSE,11,160 Fremont Point,2259,NSW,Australia,
841,Ellie Toope,Female,8/11/1973,company,0061113981590,ellie_toope@gmail.com,Recruiter,n/a,Mass Customer,FALSE,TRUE,19,266 Lakewood Terrace,2761,NSW,Australia,
842,Leonora Swetenham,Female,10/5/1967,individual,0061843986447,leonora_swetenham@gmail.com,Recruiter,n/a,Affluent Customer,FALSE,FALSE,11,5280 Waxwing Point,2071,NSW,Australia,
843,Teodor Mullinder,Male,8/26/1962,individual,0049913991304,teodor_mullinder@gmail.com,Environmental Specialist,Property,High Net Worth,FALSE,TRUE,6,192 South Junction,2567,NSW,Australia,
844,Jared Fendlow,Male,8/25/1963,company,0035198399616,jared_fendlow@gmail.com,Compensation Analyst,Financial Services,Mass Customer,FALSE,FALSE,12,900 Victoria Way,2211,NSW,Australia,
845,Porty Hansed,U,,company,0064114001018,porty_hansed@gmail.com,Engineer IV,Retail,Mass Customer,FALSE,FALSE,7,06 Main Alley,4300,QLD,Australia,
846,Andy Deeming,Male,1/9/1979,company,0065844005875,andy_deeming@gmail.com,Engineer I,Manufacturing,Mass Customer,FALSE,FALSE,3,22 Muir Avenue,2148,NSW,Australia,
847,Monty Thomazin,Male,9/16/1951,company,0066914010732,monty_thomazin@gmail.com,Executive Secretary,n/a,Mass Customer,FALSE,TRUE,3,4871 Caliangt Hill,4102,QLD,Australia,
848,Briano Janowski,Male,7/17/1994,company,0034984015589,briano_janowski@gmail.com,Financial Analyst,Financial Services,Mass Customer,FALSE,TRUE,5,47776 Packers Street,3226,VIC,Australia,
849,,Male,2/19/1939,individual,0061114020446,,Registered Nurse,Health,High Net Worth,FALSE,TRUE,10,535 Graedel Circle,2444,NSW,Australia,
850,Logan Colomb,Male,1/1/1948,company,0061844025303,logan_colomb@gmail.com,VP Quality Control,Telecommunications,High Net Worth,FALSE,FALSE,12,9 Stephen Center,4122,QLD,Australia,
851,Nichols Devinn,Male,9/29/1979,individual,0049914030160,nichols_devinn@gmail.com,Registered Nurse,Health,High Net Worth,FALSE,FALSE,12,074 Badeau Crossing,3250,VIC,Australia,
852,Catha Davitt,Female,4/16/1958,individual,0035198403501,catha_davitt@gmail.com,Civil Engineer,Manufacturing,Mass Customer,FALSE,FALSE,17,4897 Melody Road,2566,NSW,Australia,
853,Melosa McOwan,Female,4/17/2001,company,0064114039874,melosa_mcowan@gmail.com,Pharmacist,Health,Mass Customer,FALSE,TRUE,1,096 Gateway Road,2747,NSW,Australia,
854,Maris Leete,Female,4/14/1973,company,0065844044731,maris_leete@gmail.com,Cost Accountant,Financial Services,Affluent Customer,FALSE,TRUE,9,68 Bluestem Center,3166,VIC,Australia,
855,Wilburt Padden,Male,9/30/1994,company,0066914049588,wilburt_padden@gmail.com,Automation Specialist II,Property,High Net Worth,FALSE,TRUE,5,6 Maple Plaza,2042,NSW,Australia,
